"Species_code","site","pre_post","Resilience","Rs_norm","Li_Rs","Li_Rs_norm","Li_Rt","Li_Rt_norm"
"215","ABLA","cana499.crn","70_89",0.998588223218903,0.0319355587048067,0.993324353818501,-0.89406444751143,12.5164010683523,1.71091516771211
"216","ABLA","cana499.crn","90_09",NA,NA,NA,-1.69836552696624,NA,1.44909222882622
"217","PCGL","cana505.crn","50_69",NA,NA,NA,-0.729471949114041,NA,0.350709294927231
"218","PCGL","cana505.crn","70_89",0.97171975072926,-0.114406705024541,1.49201976767472,-1.58844123811846,7.95543896026029,2.01327200780021
"219","PCGL","cana505.crn","90_09",1.0093740239263,0.0785920469431852,0.940574482045045,-0.969288300168825,21.3130978597113,0.554013082439755
"220","PCGL","cana514.crn","50_69",NA,NA,NA,-1.60101812765327,NA,1.26039506312488
"221","PCGL","cana514.crn","70_89",0.975548464478772,-0.12393480893811,1.65202506574025,-1.80628426262656,9.6454343979606,2.18304823501091
"222","PCGL","cana514.crn","90_09",0.967318739973112,-0.138167337686447,1.33173712417175,-0.711705969352805,10.6908012800333,0.204920282155001
"223","JUTI","chin024.crn","50_69",0.990882014612342,-0.00376589745306221,0.362686317493554,0.704200834477118,30.7834900147917,0.677877349776506
"224","JUTI","chin024.crn","70_89",0.996755042525443,0.0245952135087011,3.55627311897949,0.239466138532976,19.1717500938406,0.982595720245137
"225","JUTI","chin024.crn","90_09",NA,NA,NA,-0.158244455457129,NA,1.49694103273625
"226","PCLI","chin042.crn","50_69",1.03384502167616,0.22913207865964,0.866560086149411,-0.425988467544531,5.96351839519948,0.667737645599344
"227","PCLI","chin042.crn","70_89",0.966217065607641,-0.14507970462024,2.32544176860318,-0.660920633002445,2.99286270590125,0.025608141186242
"228","PCLI","chin042.crn","90_09",NA,NA,NA,-0.662816078955772,NA,1.21404331848967
"229","JUTI","chin046.crn","50_69",0.96066958475003,-0.17636048815672,5.67721070569094,-1.21916022183993,13.5124337785332,1.0837072419037
"230","JUTI","chin046.crn","70_89",0.933201119971124,-0.331631639583646,5.98213131853829,0.821950904734156,758.575318282458,-0.516684605690618
"231","JUTI","chin046.crn","90_09",1.03674168861845,0.245781544553391,0.47664291744943,-0.188548750373253,17.0228324491662,0.13925669111867
"232","JUPR","chin052.crn","50_69",1.03993003148512,0.261162243680246,1.08240815482132,-1.34246369289087,9.87411114198794,0.547739234831739
"233","JUPR","chin052.crn","70_89",1.08651906651676,0.500668074564632,4.0262370609105,-1.84312353502064,15.3621824842576,1.87139520832996
"234","JUPR","chin052.crn","90_09",0.787935864115425,-1.08807341568793,3.26985449728693,0.903093694171561,6.59509377905714,-1.95538509189074
"235","JUPR","chin053.crn","50_69",1.01268192168168,0.106476539665942,4.25423024565024,-1.0045754000038,15.7027613806403,0.344982500187391
"236","JUPR","chin053.crn","70_89",0.991761066182534,-0.00981126815269526,3.35314550372994,0.481292901941512,3.517793712813,-0.327868948412425
"237","JUPR","chin053.crn","90_09",NA,NA,NA,1.1981925598529,NA,-2.07881444592466
"238","JUPR","chin054.crn","50_69",1.10088766608473,0.463288780236973,13.2140467084234,-1.32592601626866,5.51613140775177,0.843543172385024
"239","JUPR","chin054.crn","70_89",0.944390979397665,-0.267847786270332,1.24584281009775,-0.210267065113157,5.54676564137045,-0.106666243653485
"240","JUPR","chin054.crn","90_09",0.669583180246573,-1.66890234084089,17.7916730371646,1.71625211461934,3.95564730358445,-2.01327200780022
"241","JUTI","chin059.crn","50_69",0.974653763355517,-0.180811455829382,2.1940429229818,0.053199307168273,9.20492812490588,0.474022488114594
"242","JUTI","chin059.crn","70_89",1.05301665403318,0.33308299644053,1.77444999608506,-0.0702951797770304,6.90481732023674,0.21318483578443
"243","JUTI","chin059.crn","90_09",0.804306058484238,-1.03756450131781,0.119044555585113,-0.550975980490908,447.363709495461,0.560308812946094
"244","JUPR","chin060.crn","50_69",1.00001052554356,0.020743471545561,1.4603983307281,-0.186031132483194,20.5337344648455,1.31600595779033
"245","JUPR","chin060.crn","70_89",0.944101128856546,-0.270481362233298,2.39773739763572,0.380240573216824,3.71384580637846,-0.631127763402911
"246","JUPR","chin060.crn","90_09",NA,NA,0.51861570812284,0.858096588241927,4.63956367526833,-1.13353596378109
"247","JUPR","chin061.crn","50_69",1.08258834827991,0.374026440866542,1.08104969255512,-0.482338650251614,25.7844710064713,1.08856879008971
"248","JUPR","chin061.crn","70_89",0.911805461430571,-0.437530522513139,4.50594997740774,1.70546327689838,2.66170912032621,-1.16483442441416
"249","JUPR","chin061.crn","90_09",NA,NA,2.09828996569358,1.40222212449405,1.84581718302467,-1.87139520832996
"250","JUPR","chin062.crn","50_69",1.15654966047103,0.593093541700461,5.52345733523989,1.82759804651568,4.31403882011445,-0.246395170913968
"251","JUPR","chin062.crn","70_89",1.00567115351502,0.0616404595771862,1.71456629405881,1.04536539160224,4.62464240847711,-0.263100500381996
"252","JUPR","chin062.crn","90_09",NA,NA,NA,2.020646548067,NA,-1.92015194406696
"253","JUTI","chin065.crn","50_69",0.973515250613441,-0.111184289228399,8.64035791005517,0.10699316385697,6.26954617086114,0.417457114943723
"254","JUTI","chin065.crn","70_89",0.993812783005517,0.00584523417936516,3.02551935934491,0.0758542640878298,5.92179078603387,0.46499437628239
"255","JUTI","chin065.crn","90_09",0.635526478333639,-1.83663906687514,5.26373090809962,-1.45196790713215,8.29714929827746,0.820681068567641
"256","JUPR","chin070.crn","50_69",0.944162360033774,-0.274310159009473,0.684142327193092,-1.04388565422423,13.8282478938203,0.8747307398411
"257","JUPR","chin070.crn","70_89",NA,NA,NA,-0.195455539514363,NA,0.359321170429865
"258","JUPR","chin070.crn","90_09",0.996410623527513,0.02417146964647,1.97910353678976,-0.608692711484664,5.1930576333909,1.41161105289412
"259","PIMA","chin073.crn","50_69",1.05202669306445,0.300891188248357,2.46927151657094,-0.486396715080851,3.83430655986216,0.650988727731166
"260","PIMA","chin073.crn","70_89",1.00115354668945,-0.0432313562721199,1.68154641444732,-0.989784758070866,3.91140109125994,0.174731872263188
"261","PIMA","chin073.crn","90_09",0.900494267147185,-0.513373673601163,3.69494701381733,0.0127296141916826,6.53008833445821,0.705265282824909
"262","JUTI","chin074.crn","50_69",1.01775168476453,0.133564709931738,4.90843537053808,-1.62105704637313,5.09549900469862,1.01364392904554
"263","JUTI","chin074.crn","70_89",1.02548660221854,0.156713801525642,1.25052805464216,0.725404803683522,5.73119574170769,-0.0498837161671573
"264","JUTI","chin074.crn","90_09",0.917238829671919,-0.418986758751537,0.897023191313353,1.54296232178435,7.05808538479575,0.89869112739848
"265","PSME","co580.crn","50_69",0.934101257683931,-0.333161316082462,12.7287295166504,0.60839962319875,3.43800103394363,0.109377314982458
"266","PSME","co580.crn","70_89",1.08629409616673,0.158899641506433,0.583422389200918,0.054684173516136,3.7475757679941,-0.483089402916418
"267","PSME","co580.crn","90_09",1.10303835541114,0.142079726143869,1.17710829952813,-0.189572907388246,10.2625556432537,-0.743813606517816
"268","PIPO","co588.crn","50_69",0.893138808843416,-0.587171373034514,4.05313501800054,0.428775092118435,1.69584912738046,-0.919059376200867
"269","PIPO","co588.crn","70_89",NA,NA,NA,0.999964943463809,NA,-1.52220792809496
"270","PIPO","co588.crn","90_09",NA,NA,0.776531439087874,0.904092997971254,2.55778485481796,-0.982595720245138
"271","PIED","co605.crn","50_69",0.713314983866336,-1.42120041238377,1.28650414778889,-0.21363943851784,5.29678049409434,-0.595344967870081
"272","PIED","co605.crn","70_89",1.25314613945196,1.02406178689231,2.64405378427949,-0.618241304745084,5.31150338113043,-0.249174496185069
"273","PIED","co605.crn","90_09",1.00926998841251,0.0937558418918453,0.857990506329111,1.25334230161625,18.7323651452282,-0.576146550809274
"274","PIED","co621.crn","50_69",0.945327754532775,-0.264346522356406,0.831148489904321,1.90863191778997,3.63744367062679,-0.226991813999341
"275","PIED","co621.crn","70_89",0.93910561046117,-0.319792909489868,2.03859232615025,2.10341938391788,5.6598308191381,0.816912393629044
"276","PIED","co621.crn","90_09",1.04137282557593,0.271880005399261,3.83420530398701,1.19546734569775,2.08888156966075,-1.21969466398277
"277","PIPO","co625.crn","50_69",0.816785971452386,-0.916229227000409,6.73519528625472,0.182994697458421,2.20148765391769,-1.17016274055177
"278","PIPO","co625.crn","70_89",NA,NA,NA,0.0868622885427396,NA,-1.53085007018247
"279","PIPO","co625.crn","90_09",NA,NA,NA,-0.519478823227625,NA,-0.535255608335888
"280","PIED","co626.crn","50_69",0.953243765688149,-0.237180501372167,29.8655036332422,0.4858979346653,2.74374183322275,-0.973897315318817
"281","PIED","co626.crn","70_89",NA,NA,NA,0.073753927534223,NA,-0.787169249469736
"282","PIED","co626.crn","90_09",0.991576479076481,-0.00629985664336116,3.70733222848988,0.212915343406041,2.94169543220862,-1.30329778130781
"283","PIPO","co627.crn","50_69",0.772619052517966,-1.18868619488956,1.85102344809455,-0.744642149480922,11.455164036083,0.72265401648651
"284","PIPO","co627.crn","70_89",0.9877994467781,-0.0248283416434543,35.0633150056835,1.14775384404141,26.3873293087155,-0.560308812946094
"285","PIPO","co627.crn","90_09",NA,NA,0.80783593898348,0.136456128614579,3.56444409621562,-0.794538989070163
"286","PIED","co631.crn","50_69",0.773883953300682,-1.12677753855984,1.81169309800128,1.15779907425306,1.50076952427135,-1.65537002551128
"287","PIED","co631.crn","70_89",1.15586211012094,0.555004911779564,7.00286034830717,1.88130499181727,1.88485167738631,-1.0740602049666
"288","PIED","co631.crn","90_09",0.909922732818219,-0.460179402930914,1.56906374770087,1.55514520911574,2.33857502287283,-1.25445294335655
"289","PIED","co650.crn","50_69",1.25401320044342,1.12709660526745,0.937413741489538,1.15779907425306,1.56302527605482,-1.65537002551128
"290","PIED","co650.crn","70_89",0.772444274678873,-1.19468851675854,27.5624152385757,1.88130499181727,1.4849642861298,-1.0740602049666
"291","PIED","co650.crn","90_09",1.08701013659746,0.355023383004239,5.73778356822819,1.55514520911574,4.59657113447831,-1.25445294335655
"292","PIPO","co653.crn","50_69",0.897522332736092,-0.523011839881942,2.47814280631065,-0.0514184227414698,5.13546421658558,-0.862937114832467
"293","PIPO","co653.crn","70_89",NA,NA,NA,0.141488159581954,NA,-1.49694103273625
"294","PIPO","co653.crn","90_09",0.56536780772032,-2.15509431632687,5.5056573056573,-0.419362986271405,1.37991040406878,-0.5228548463901
"295","PIPO","co654.crn","50_69",0.884896607092457,-0.637679338670905,2.78385002711837,1.17894831445319,2.4023532801794,-0.504402595345674
"296","PIPO","co654.crn","70_89",NA,NA,NA,0.699780040185158,NA,-0.986972920588557
"297","PIPO","co654.crn","90_09",0.75968841285297,-1.25773645142564,10.5504936774641,0.124315457836153,1.63060681683851,-0.621290349547167
"298","PSME","co655.crn","50_69",0.819363839622799,-0.924723177309454,1.4622474263385,1.15779907425306,1.85295538355213,-1.65537002551128
"299","PSME","co655.crn","70_89",1.12564464206197,0.50858816788693,2.2877593479741,1.88130499181727,2.785935824105,-1.0740602049666
"300","PSME","co655.crn","90_09",0.927991711276118,-0.361377043516287,0.617714524032948,1.55514520911574,4.15262891383239,-1.25445294335655
"301","TADI","fl007.crn","50_69",0.81477304757664,-0.914388270371266,3.40294947181755,0.876331759635946,1.84412149131503,-0.492196207598287
"302","TADI","fl007.crn","70_89",0.839432624113475,-0.845487529067908,1.66738470738365,-1.8555420137649,2.08757075877302,1.84120585379755
"303","TADI","fl007.crn","90_09",0.740451745596568,-1.28552471673992,0.715929740061261,-0.579084229176974,3.74018761803651,0.0336976166031605
"304","TADI","fl008.crn","50_69",0.944722965655129,-0.296128050384649,5.64153483172588,1.45394876758298,2.5011824423333,-0.0229120478712788
"305","TADI","fl008.crn","70_89",NA,NA,NA,0.97983245491608,NA,-0.927314166991149
"306","TADI","fl008.crn","90_09",0.628953117643073,-1.86070123225304,0.550161630990412,-0.214847256843033,10.7979777150045,0.391133006110676
"307","PIUN","fran047.crn","50_69",NA,NA,NA,-0.182466832456687,NA,0.224227038784727
"308","PIUN","fran047.crn","70_89",1.03961396836681,0.233866852840045,0.736612823441769,-1.09192552167366,104.420678876632,1.52220792809496
"309","PIUN","fran047.crn","90_09",0.852599023823774,-0.777348676501895,0.357851549135278,-0.732910318641156,8.73854183321177,0.507465899885972
"310","PISY","geor002.crn","50_69",1.12359820768754,0.655357061246442,0.884109611960476,0.703105977034625,8.26374327076215,-0.182948140428305
"311","PISY","geor002.crn","70_89",1.24791798235925,1.08700502438536,1.82659013465479,-1.02952770783982,5.37062045077569,0.48915610560966
"312","PISY","geor002.crn","90_09",1.06030311533347,0.356319527395074,0.560781107721937,0.422683161151236,16.6693487338121,0.813155285663376
"313","PISY","geor003.crn","50_69",1.1282012652784,0.66676204230658,1.45423312190917,-0.235794365001359,5.94769422232796,0.681272746493801
"314","PISY","geor003.crn","70_89",1.20170570811159,0.905878698626839,1.19618861928931,-1.72682727058202,3.83145247238131,1.65537002551128
"315","PISY","geor003.crn","90_09",0.91800713805352,-0.411055546771939,1.47117553855208,0.062341184057556,4.82909813706898,0.715672575710795
"316","PISY","geor004.crn","50_69",1.07491953486065,0.351003913455305,0.779364802167015,-0.492504567432696,2.89605577968375,-0.866854921400614
"317","PISY","geor004.crn","70_89",1.00889391567588,0.0820266434985194,1.25109579882799,-1.43430307305929,7.03765590274495,1.41894868013512
"318","PISY","geor004.crn","90_09",1.06845082150022,0.411550934739929,2.22703575412039,0.893056336162081,8.89963519919205,-0.382419083386446
"319","PISY","geor005.crn","50_69",1.11092973863555,0.520833154455478,1.16146678125243,-0.101610261783594,16.6715828996163,-0.843543172385024
"320","PISY","geor005.crn","70_89",1.11734059954378,0.547235220347094,1.8078318665914,-1.38505332940507,28.36285166422,1.11327253630898
"321","PISY","geor005.crn","90_09",1.01193341911183,0.0815229072477955,15.6433337133577,-0.343567419758724,11.8348323557154,-0.128378477891858
"322","PISY","geor006.crn","50_69",1.10949089012562,0.513672948527154,1.64515055726596,-0.617910948466934,10.9383923729447,0.45003088352591
"323","PISY","geor006.crn","70_89",1.00871033832913,0.0871784095352866,0.738558659928645,-0.721411813816473,10.0112448889527,1.36910088434
"324","PISY","geor006.crn","90_09",1.01123006093098,0.0986715140603712,3.59108445670801,0.860284867846706,10.0573319702509,-0.174731872263188
"325","ABAL","geor007.crn","50_69",1.06179739087044,0.347620441655132,0.597875577690496,1.31727758664988,148.951638535878,2.78357493978077
"326","ABAL","geor007.crn","70_89",1.10309055294,0.543875962768919,2.28502159690092,-1.04767912800318,19.1872321134654,0.761704214952877
"327","ABAL","geor007.crn","90_09",1.06567545000292,0.384957371204545,2.21738918773635,-0.504505386542968,11.1968396201397,-0.367959778010491
"328","PISY","geor008.crn","50_69",1.03889610233334,0.21201681070348,0.94055845065404,-0.66396177693179,8.09724126233723,-0.0850041838543795
"329","PISY","geor008.crn","70_89",1.0180683774817,0.144196528664394,2.21574304977186,-0.776013833329014,2.10645519780337,0.736723812876356
"330","PISY","geor008.crn","90_09",0.98916062535532,-0.016363616967078,2.59986177329999,0.0276190887298305,11.8869455689708,-0.339266997342334
"331","PISY","geor009.crn","50_69",1.06980834926365,0.367137272756522,5.31435414550696,-0.594199273539575,10.3760256830416,1.32244051431219
"332","PISY","geor009.crn","70_89",0.968138406406539,-0.135224969276407,0.819704166093212,-0.419441972674921,20.8039770510131,-0.163795069639161
"333","PISY","geor009.crn","90_09",1.02202942937871,0.164473947461923,7.75980836583211,-0.915114967785853,9.23482398536559,1.88715273867396
"334","PISY","geor010.crn","50_69",1.0690758926984,0.300438740334499,4.30942862516287,0.754487676004589,5.08935537245184,0.342123351745456
"335","PISY","geor010.crn","70_89",1.08994272023081,0.512592597917619,0.839104413702702,0.217286055727204,8.00103901665697,0.246395170913968
"336","PISY","geor010.crn","90_09",0.96893537190069,-0.129447584752028,4.3768513403891,1.9286523926,13.5478246251606,0.0471852397426866
"337","PCAB","germ057.crn","50_69",0.990909618264684,-0.0911428418043639,2.3665751329334,-0.648097393610191,2.061357709098,-0.196669701741037
"338","PCAB","germ057.crn","70_89",0.784683107361345,-1.13229159910555,55.582860322362,0.515854789858255,2.43753661039774,-0.708725844255351
"339","PCAB","germ057.crn","90_09",0.789058882794042,-1.11465716327461,1.41033421954787,-0.656651688722255,3.04533698400773,-0.444073773420067
"340","PCAB","germ058.crn","50_69",1.17187759481066,0.748299214181951,1.88749801491737,-1.26574412545795,2.18217552136298,0.249174496185069
"341","PCAB","germ058.crn","70_89",1.05178714517034,0.327723521782137,2.32320589817442,0.75759274868739,2.41511655790943,-1.02725357802806
"342","PCAB","germ058.crn","90_09",0.983630563988251,-0.0460658367208041,2.34974225213009,0.0432734848843067,4.01433431008117,-1.08856879008971
"343","PCAB","germ059.crn","50_69",0.933724054250243,-0.328281278115313,0.983149622976,-1.4359525341695,9.04333304948106,0.783500375389774
"344","PCAB","germ059.crn","70_89",1.04703843822821,0.302450177125566,0.719978158600323,0.483763485492174,2.08816478822523,-0.779842017536904
"345","PCAB","germ059.crn","90_09",NA,NA,NA,1.97176763422544,NA,-1.26638202234584
"346","PISY","germ153.crn","50_69",1.01605270291668,0.0437020127114632,2.43536980566793,1.67424320201619,7.325138402732,-0.313680857675924
"347","PISY","germ153.crn","70_89",1.0258284953962,0.00816873689437847,2.66003939418415,1.78623320430377,2.11653261102856,-1.27241472077798
"348","PISY","germ153.crn","90_09",NA,NA,NA,1.35029401208684,NA,0.0121291438823748
"349","PCAB","germ159.crn","50_69",1.02835922785105,0.105912810077288,14.3697734569398,0.0897391282443041,4.2772704154261,-0.388225096702916
"350","PCAB","germ159.crn","70_89",0.779695738772888,-1.04456151016659,1.98152671969213,0.542931250042905,1.77635709181565,-1.74695490156125
"351","PCAB","germ159.crn","90_09",0.983309495491078,-0.0485792424619932,1.7931584004155,0.306250004316296,4.74641214289521,-0.557158187231759
"352","PISY","germ160.crn","50_69",1.04249795062926,0.222052783785813,0.431543019892739,0.953651727537364,11.3262811599912,-0.243617747660289
"353","PISY","germ160.crn","70_89",0.879019623704833,-0.586830004119825,4.91748616635973,0.439889414289768,2.01789198446018,-1.69938157208879
"354","PISY","germ160.crn","90_09",0.747920324193051,-1.31578982083817,1.86196880957299,0.3617037801561,1.83105895574139,0.327868948412426
"355","PSME","germ161.crn","50_69",0.739582842888417,-1.33926941657562,0.657044278133947,0.156327502806854,6.98104805428843,-0.438132380800869
"356","PSME","germ161.crn","70_89",0.815379029415781,-0.975211296769368,4.16028347955943,1.08915375762298,2.57023899564635,-1.57587868786525
"357","PSME","germ161.crn","90_09",NA,NA,3.80639093221796,1.0278397360038,3.09621404706471,-0.316513337575681
"358","PCAB","germ162.crn","50_69",0.954138504859356,-0.212502221079174,4.46518171152581,-1.66729461867667,3.69107451554062,1.39004198323076
"359","PCAB","germ162.crn","70_89",0.872059992342011,-0.649634953446393,0.607636794730678,1.44134666190493,7.1389271805126,-1.35546699516208
"360","PCAB","germ162.crn","90_09",NA,NA,NA,0.488913900024652,NA,-0.277077718799655
"361","PISY","germ216.crn","50_69",1.10619886673098,0.358687597309424,1.38360348186409,0.0747460490990684,1.96316197881923,-0.95246695899947
"362","PISY","germ216.crn","70_89",0.927513536610261,-0.364157135900709,0.503566246314452,0.380012578761335,13.8552645329595,-0.155605377406296
"363","PISY","germ216.crn","90_09",NA,NA,NA,1.99305823130485,NA,-0.870786078911874
"364","PIPO","id015.crn","50_69",0.995346263109453,0.0127496696989689,1.82182275499347,-0.71344336106953,396.908713230718,0.664372994296227
"365","PIPO","id015.crn","70_89",1.01871827794959,0.0670317293210202,1.60246816939915,0.141533143195535,5.19404669588572,0.316513337575681
"366","PIPO","id015.crn","90_09",1.15247540098235,0.67396198355871,2.71493467488534,-1.20860697449407,5.58798190912215,0.063381943181597
"367","PINI","ital046.crn","50_69",1.14701290666537,0.774612430902519,1.06773204597821,-0.0590200119938475,6.36216970438613,0.483089402916418
"368","PINI","ital046.crn","70_89",1.42020672101723,1.62523847427253,1.42244669028566,-0.0296450752397668,2.4899855816255,1.02269597957002
"369","PINI","ital046.crn","90_09",0.878367406632934,-0.609096305313638,0.82884809829826,-0.0168618314764867,4.87505746445164,-0.886647304487144
"370","PINI","ital047.crn","50_69",0.86359895621183,-0.716854838406903,0.658692301680809,-0.915087623630698,17.5313399968616,1.12842663382503
"371","PINI","ital047.crn","70_89",1.12497071661539,0.682307063471286,4.35189707164793,-0.303823280196677,4.10571056662023,0.367959778010491
"372","PINI","ital047.crn","90_09",1.05821848699533,0.355643933992936,2.21481929370394,-0.0191191126127605,9.63981520059357,0.991369113389345
"373","PINI","ital048.crn","50_69",1.19562185595908,0.949499372485967,4.38212717243985,0.908997296508348,5.50510268622584,1.14384440153566
"374","PINI","ital048.crn","70_89",1.25901092271229,1.17759965694019,11.4204462102433,-0.632450797444478,2.43162381541614,1.19731757768521
"375","PINI","ital048.crn","90_09",1.00020659584172,0.0448789106170827,21.1657910327111,-0.0647845374701657,63.6803990184248,-0.302375812129333
"376","PINI","ital049.crn","50_69",NA,NA,NA,-1.66233981541237,NA,0.26589174787999
"377","PINI","ital049.crn","70_89",1.07779693634652,0.461354880510503,1.46305062125224,1.2495997193041,3.57635968221537,-0.85903250909921
"378","PINI","ital049.crn","90_09",1.09610503879088,0.371830631627244,4.58813912574827,-1.09993911392843,15.0575698091506,0.824461435780041
"379","CMJA","japa020.crn","50_69",NA,NA,NA,-1.25845971456919,NA,0.684676015649779
"380","CMJA","japa020.crn","70_89",1.07609410500216,0.426944260818923,7.38856276582465,0.0695259293321121,4.7706643518599,0.624562764555007
"381","CMJA","japa020.crn","90_09",1.39973083752978,1.5794494634586,0.519283542255285,-1.14761902109028,8.43505474973013,-0.131096557053893
"382","PCSH","kaz001.crn","50_69",NA,NA,NA,-1.51563969052837,NA,1.4414330969355
"383","PCSH","kaz001.crn","70_89",0.938935317939285,-0.298441304704418,1.15416363313227,-0.153705091239083,2.58108585430394,-0.095829592647418
"384","PCSH","kaz001.crn","90_09",NA,NA,NA,-0.809728384153001,NA,0.453015424928056
"385","PISY","latv002.crn","50_69",1.08873504414628,0.45468568264579,2.40501667315503,-1.06924310416418,3.7480305564588,0.798240079844567
"386","PISY","latv002.crn","70_89",0.746063262154605,-1.28309307082607,0.391791100033215,-1.0051348818785,54.5565982591492,0.0229120478712788
"387","PISY","latv002.crn","90_09",0.917251284259691,-0.420432210418403,0.512813628973761,-0.387078457542776,12.8478914844366,0.438132380800869
"388","CDLI","leba001.crn","50_69",1.20481991079923,0.275932235552153,25.1671634142649,-1.51492359683222,8.70190594705129,1.63451605627435
"389","CDLI","leba001.crn","70_89",1.32871529733766,0.828070367547893,0.777730174684216,-0.685675529104083,13.8928266140308,0.399876730692406
"390","CDLI","leba001.crn","90_09",0.770785580329235,-1.20173147993125,0.68716647743206,0.116090793390933,7.99957192749156,-0.541486873273884
"391","ABCI","leba002.crn","50_69",0.744004902785999,-1.32198828889328,0.717693476124814,1.94521901680327,23.7757646472607,-0.0310009059166042
"392","ABCI","leba002.crn","70_89",0.952938436069634,-0.207513560942118,2.50797717390522,1.78960585099676,24.5002644875978,0.948233192883105
"393","ABCI","leba002.crn","90_09",1.07943643774226,0.333698187577058,1.37034701508922,-0.186541466699753,7.26003330813161,0.128378477891858
"394","CDLI","leba003.crn","50_69",1.04441299866891,0.286182881324003,4.41079038113347,1.72808890605398,9.7998972746203,-0.471008858962576
"395","CDLI","leba003.crn","70_89",1.01541194626543,-0.0204965582595888,0.865761219284763,1.39937752337606,11.2630775216335,0.103955956086361
"396","CDLI","leba003.crn","90_09",1.05989563335837,0.125393981513265,1.1780999524365,0.581837955579442,18.3739322768514,-0.467999501441539
"397","CDLI","leba004.crn","50_69",1.09374279927365,0.379680501995463,19.4586958936395,-1.19459453410865,3.29436008444698,0.288298468242035
"398","CDLI","leba004.crn","70_89",1.09263556701675,0.475690893890771,1.38956492994092,-0.949399961588148,8.98052919975419,0.790848750082196
"399","CDLI","leba004.crn","90_09",0.968832857555327,-0.133898694101292,0.703680495119733,-0.278023675194623,18.2043093584431,-0.0336976166031605
"400","CDLI","leba005.crn","50_69",1.04552044417187,0.203646115829917,5.20215562760451,-1.69740530845852,11.6350559119833,1.95538509189074
"401","CDLI","leba005.crn","70_89",1.15230496796907,0.749964523368437,0.76974257166865,0.688121408399033,58.6881211306318,0.585718773389309
"402","CDLI","leba005.crn","90_09",1.05733026826627,0.167141797324256,1.17448336891924,-1.31805282702324,132.984872263206,0.529045057787821
"403","CDLI","leba006.crn","50_69",1.60365727505674,0.456576857846652,3.51190214035694,-1.67367573376316,4.73957693539049,1.17552448751343
"404","CDLI","leba006.crn","70_89",1.17598223160357,0.771796510521939,1.59187796766607,2.25236372056314,6.65886257932757,0.588921434169598
"405","CDLI","leba006.crn","90_09",0.708963911525029,-1.49871208780939,10.4089024700211,-0.245923940420363,4.16454606797363,-0.790848750082196
"406","PCAB","lith005.crn","50_69",1.0248278662315,0.137674320465952,0.978128422861532,-0.116419720394538,72.5896631121979,-0.191176777688998
"407","PCAB","lith005.crn","70_89",0.973895302464213,-0.142699641826946,0.620719028939192,-1.67811490804892,6.6011370235751,0.910866741352141
"408","PCAB","lith005.crn","90_09",0.89002493765586,-0.573175171196175,1.95839775791389,0.539835129493898,1.94304508401445,-1.12842663382503
"409","LADE","lith014.crn","50_69",1.02621036596812,0.186989708032173,1.94828834545456,-1.01356957927389,111.205248001549,1.09345620331438
"410","LADE","lith014.crn","70_89",1.00860595654524,0.0753512499021162,0.41494972402794,-0.860544130926712,8.2857884121044,0.579331386392673
"411","LADE","lith014.crn","90_09",0.828810020876827,-0.901609954448672,1.77397682702067,-1.63243965088082,7.17356401369019,0.862937114832467
"412","LADE","lith015.crn","50_69",0.953321399396817,-0.274993979200979,3.84934090611571,0.0682548859117532,3.9251240496898,-0.894662104718073
"413","LADE","lith015.crn","70_89",1.11506528682605,0.5572931933427,2.0066098387908,0.414299474050482,4.9139381565615,-0.507465899885972
"414","LADE","lith015.crn","90_09",1.80138468195586,2.23593811783972,0.521955672523605,-1.09412557554675,9.7065059224726,0.0525825558831907
"415","LADE","lith016.crn","50_69",0.928205510827312,-0.353933484039932,2.29484663922033,-1.7163742544986,3.98052324125741,1.6243502647489
"416","LADE","lith016.crn","70_89",0.912840522282087,-0.443730032566029,6.36072767499738,0.100048734025219,30.7390747914237,-0.268685068499979
"417","LADE","lith016.crn","90_09",0.900232018561485,-0.514344620969893,2.85857240107456,0.148087176859245,2.2547336489646,0.671109873325814
"418","LADE","lith017.crn","50_69",1.06407329346233,0.236222993678151,2.33736545829372,1.9153949155927,3.82927319806631,-0.813155285663375
"419","LADE","lith017.crn","70_89",1.19473641933086,0.805329351939012,1.98908243690841,-1.3640696436541,5.54214140851378,-0.101246431930524
"420","LADE","lith017.crn","90_09",0.832491968793024,-0.881359349098271,3.22019966324096,0.540606104008246,2.09288861992032,-0.0687843313427901
"421","LADE","lith018.crn","50_69",1.12060365476343,0.379287566420196,0.636308292709179,-0.638528232054385,11.5416434155478,-0.215942898048429
"422","LADE","lith018.crn","70_89",1.23700644261924,1.10185906757944,1.41090291670672,-0.877401426980035,6.38662275033884,-0.260311301216298
"423","LADE","lith018.crn","90_09",1.18220784015444,0.632584332579633,3.38970318939325,-1.20966995690228,5.24952653893905,-0.310850892190773
"424","LADE","lith019.crn","50_69",0.99696247923234,0.0178802419635166,1.32944112287305,0.165267500445893,30.9896057544226,-0.0121291438823746
"425","LADE","lith019.crn","70_89",0.878735009625045,-0.618189547303633,1.46822886300061,0.338899767800695,4.94419577255027,-0.370845394777188
"426","LADE","lith019.crn","90_09",0.811705894605291,-0.992445002195739,1.09669938559128,-1.23531458266426,3.43566428584327,0.240842202426354
